id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,Score:float,levelScore:float,numberOfParts:float,fruitRelPos:directionList,fruitDis:float,checkCollisions:boolList
592,1,left,08/09/2025 17:24:00,12/8,-1/0/0,10,1100,14,right up ,12,True False False False
593,1,down,08/09/2025 17:24:00,11/8,-1/0/0,10,1100,14,right up ,13,True False False False
594,1,down,08/09/2025 17:24:01,11/9,0/0/-1,10,1100,14,right up ,14,False False False True
595,1,down,08/09/2025 17:24:01,11/10,0/0/-1,10,1100,14,right up ,15,False False False True
596,1,down,08/09/2025 17:24:01,11/11,0/0/-1,10,1100,14,right up ,16,False False False True
597,1,down,08/09/2025 17:24:01,11/12,0/0/-1,10,1100,14,right up ,17,False False False True
598,1,down,08/09/2025 17:24:01,11/13,0/0/-1,10,1100,14,right up ,18,False False False True
599,1,down,08/09/2025 17:24:02,11/14,0/0/-1,10,1100,14,right up ,19,False False False True
600,1,right,08/09/2025 17:24:02,11/15,0/0/-1,10,1100,14,right up ,20,False False False True
601,1,right,08/09/2025 17:24:02,12/15,1/0/0,10,1100,14,right up ,19,False True False False
602,1,right,08/09/2025 17:24:02,13/15,1/0/0,10,1100,14,right up ,18,False True False False
603,1,right,08/09/2025 17:24:02,14/15,1/0/0,10,1100,14,right up ,17,False True False False
604,1,right,08/09/2025 17:24:03,15/15,1/0/0,10,1100,14,right up ,16,False True False False
605,1,right,08/09/2025 17:24:03,16/15,1/0/0,10,1100,14,right up ,15,False True False False
606,1,right,08/09/2025 17:24:03,17/15,1/0/0,10,1100,14,right up ,14,False True False False
607,1,right,08/09/2025 17:24:03,18/15,1/0/0,10,1100,14,right up ,13,False True False False
608,1,right,08/09/2025 17:24:03,19/15,1/0/0,10,1100,14,right up ,12,False True False False
609,1,right,08/09/2025 17:24:04,20/15,1/0/0,10,1100,14,left up ,18,False True False False
610,1,right,08/09/2025 17:24:04,21/15,1/0/0,10,1100,14,left up ,19,False True False False
611,1,right,08/09/2025 17:24:04,22/15,1/0/0,10,1100,14,left up ,20,False True False False
612,1,up,08/09/2025 17:24:04,23/15,1/0/0,10,1100,14,left up ,21,False True False False
613,1,up,08/09/2025 17:24:04,23/14,0/0/1,10,1100,14,left up ,20,False False True False
614,1,up,08/09/2025 17:24:05,23/13,0/0/1,10,1100,14,left null ,19,False False True False
615,1,up,08/09/2025 17:24:05,23/12,0/0/1,10,1100,14,left down ,20,False False True False
616,1,up,08/09/2025 17:24:05,23/11,0/0/1,10,1100,14,left down ,21,False False True False
617,1,up,08/09/2025 17:24:05,23/10,0/0/1,10,1100,14,left down ,22,False False True False
618,1,up,08/09/2025 17:24:05,23/9,0/0/1,10,1100,14,left down ,23,False False True False
619,1,up,08/09/2025 17:24:06,23/8,0/0/1,10,1100,14,left down ,24,False False True False
620,1,up,08/09/2025 17:24:06,23/7,0/0/1,10,1100,14,left down ,25,False False True False
621,1,up,08/09/2025 17:24:06,23/6,0/0/1,10,1100,14,left down ,26,False False True False
622,1,left,08/09/2025 17:24:06,23/5,0/0/1,10,1100,14,left down ,27,False False True False
623,1,left,08/09/2025 17:24:06,22/5,-1/0/0,10,1100,14,left down ,26,True False False False
624,1,left,08/09/2025 17:24:07,21/5,-1/0/0,10,1100,14,left down ,25,True False False False
625,1,left,08/09/2025 17:24:07,20/5,-1/0/0,10,1100,14,left down ,24,True False False False
626,1,left,08/09/2025 17:24:07,19/5,-1/0/0,10,1100,14,left down ,23,True False False False
627,1,left,08/09/2025 17:24:07,18/5,-1/0/0,10,1100,14,left down ,22,True False False False
628,1,left,08/09/2025 17:24:07,17/5,-1/0/0,10,1100,14,left down ,21,True False False False
629,1,left,08/09/2025 17:24:08,16/5,-1/0/0,10,1100,14,left down ,20,True False False False
630,1,left,08/09/2025 17:24:08,15/5,-1/0/0,10,1100,14,left down ,19,True False False False
631,1,left,08/09/2025 17:24:08,14/5,-1/0/0,10,1100,14,left down ,18,True False False False
632,1,left,08/09/2025 17:24:08,13/5,-1/0/0,10,1100,14,left down ,17,True False False False
633,1,left,08/09/2025 17:24:08,12/5,-1/0/0,10,1100,14,left down ,16,True False False False
634,1,left,08/09/2025 17:24:09,11/5,-1/0/0,10,1100,14,null down ,1,True False False False
635,1,left,08/09/2025 17:24:09,10/5,-1/0/0,10,1100,14,right down ,2,True False False False
636,1,left,08/09/2025 17:24:09,9/5,-1/0/0,10,1100,14,right down ,3,True False False False
637,1,down,08/09/2025 17:24:09,8/5,-1/0/0,10,1100,14,right down ,4,True False False False
638,1,down,08/09/2025 17:24:09,8/6,0/0/-1,10,1100,14,right null ,3,False False False True
639,1,down,08/09/2025 17:24:10,8/7,0/0/-1,10,1100,14,right up ,4,False False False True
640,1,down,08/09/2025 17:24:10,8/8,0/0/-1,10,1100,14,right up ,5,False False False True
641,1,down,08/09/2025 17:24:10,8/9,0/0/-1,10,1100,14,right up ,6,False False False True
642,1,down,08/09/2025 17:24:10,8/10,0/0/-1,10,1100,14,right up ,7,False False False True
643,1,left,08/09/2025 17:24:10,8/11,0/0/-1,10,1100,14,right up ,8,False False False True
644,1,left,08/09/2025 17:24:11,7/11,-1/0/0,10,1100,14,right up ,9,True False False False
645,1,down,08/09/2025 17:24:11,6/11,-1/0/0,10,1100,14,right up ,10,True False False False
646,1,down,08/09/2025 17:24:11,6/12,0/0/-1,10,1100,14,right up ,11,False False False True
647,1,right,08/09/2025 17:24:11,6/13,0/0/-1,10,1100,14,right up ,12,False False False True
648,1,right,08/09/2025 17:24:11,7/13,1/0/0,10,1100,14,right down ,5,False True False False
649,1,right,08/09/2025 17:24:12,8/13,1/0/0,10,1100,14,right down ,4,False True False False
650,1,right,08/09/2025 17:24:12,9/13,1/0/0,10,1100,14,null down ,3,False True False False
651,1,right,08/09/2025 17:24:12,10/13,1/0/0,10,1100,14,left down ,4,False True False False
652,1,down,08/09/2025 17:24:12,11/13,1/0/0,10,1100,14,left down ,5,False True False False
653,1,down,08/09/2025 17:24:12,11/14,0/0/-1,10,1100,14,left down ,4,False False False True
654,1,left,08/09/2025 17:24:13,11/15,0/0/-1,10,1100,14,left down ,3,False False False True
655,1,left,08/09/2025 17:24:13,10/15,-1/0/0,10,1100,14,left down ,2,True False False False
656,1,left,08/09/2025 17:24:13,9/15,-1/0/0,10,1100,14,null down ,1,True False False False
657,1,left,08/09/2025 17:24:43,0/0,1/0/0,10,0,3,right down ,18,False True False True
658,1,left,08/09/2025 17:24:43,4/9,1/0/0,10,0,3,right up ,13,False True False False
659,1,left,08/09/2025 17:24:43,5/9,1/0/0,10,0,3,right up ,12,False True False False
660,1,left,08/09/2025 17:24:43,6/9,1/0/0,10,0,3,right up ,11,False True False False
661,1,left,08/09/2025 17:24:43,7/9,1/0/0,10,0,3,right up ,10,False True False False
662,1,left,08/09/2025 17:24:44,8/9,1/0/0,10,0,3,right up ,9,False True False False
663,1,up,08/09/2025 17:24:44,9/9,1/0/0,10,0,3,right up ,8,False True False False
664,1,up,08/09/2025 17:24:44,9/8,0/0/1,10,0,3,right up ,7,False False True False
665,1,up,08/09/2025 17:24:44,9/7,0/0/1,10,0,3,right up ,6,False False True False
666,1,up,08/09/2025 17:24:44,9/6,0/0/1,10,0,3,right up ,5,False False True False
667,1,right,08/09/2025 17:24:45,9/5,0/0/1,10,0,3,right null ,4,False False True False
668,1,right,08/09/2025 17:24:45,10/5,1/0/0,10,0,3,right null ,3,False True False False
669,1,right,08/09/2025 17:24:45,11/5,1/0/0,10,0,3,right null ,2,False True False False
670,1,right,08/09/2025 17:24:45,12/5,1/0/0,10,0,3,right null ,1,False True False False
671,1,right,08/09/2025 17:24:45,13/5,1/0/0,10,100,4,right down ,24,False True False False
672,1,right,08/09/2025 17:24:46,14/5,1/0/0,10,100,4,right down ,23,False True False False
673,1,right,08/09/2025 17:24:46,15/5,1/0/0,10,100,4,right down ,22,False True False False
674,1,right,08/09/2025 17:24:46,16/5,1/0/0,10,100,4,right down ,21,False True False False
675,1,right,08/09/2025 17:24:46,17/5,1/0/0,10,100,4,right down ,20,False True False False
676,1,right,08/09/2025 17:24:46,18/5,1/0/0,10,100,4,right down ,19,False True False False
677,1,right,08/09/2025 17:24:47,19/5,1/0/0,10,100,4,right down ,18,False True False False
678,1,right,08/09/2025 17:24:47,20/5,1/0/0,10,100,4,right down ,17,False True False False
679,1,right,08/09/2025 17:24:47,21/5,1/0/0,10,100,4,right down ,16,False True False False
680,1,right,08/09/2025 17:24:47,22/5,1/0/0,10,100,4,right down ,15,False True False False
681,1,right,08/09/2025 17:24:47,23/5,1/0/0,10,100,4,right down ,14,False True False False
682,1,right,08/09/2025 17:24:48,24/5,1/0/0,10,100,4,right down ,13,False True False False
683,1,right,08/09/2025 17:24:48,25/5,1/0/0,10,100,4,right down ,12,False True False False
684,1,right,08/09/2025 17:24:48,26/5,1/0/0,10,100,4,right down ,11,False True False False
685,1,right,08/09/2025 17:24:48,27/5,1/0/0,10,100,4,right down ,10,False True False False
686,1,down,08/09/2025 17:24:48,28/5,1/0/0,10,100,4,null down ,9,True True False False
687,1,down,08/09/2025 17:24:49,28/6,0/0/-1,10,100,4,null down ,8,True False False True
688,1,down,08/09/2025 17:24:49,28/7,0/0/-1,10,100,4,null down ,7,True False False True
689,1,down,08/09/2025 17:24:49,28/8,0/0/-1,10,100,4,null down ,6,True False False True
690,1,down,08/09/2025 17:24:49,28/9,0/0/-1,10,100,4,null down ,5,True False False True
691,1,down,08/09/2025 17:24:49,28/10,0/0/-1,10,100,4,null down ,4,True False False True
692,1,down,08/09/2025 17:24:50,28/11,0/0/-1,10,100,4,null down ,3,True False False True
693,1,down,08/09/2025 17:24:50,28/12,0/0/-1,10,100,4,null down ,2,True False False True
694,1,down,08/09/2025 17:24:50,28/13,0/0/-1,10,100,4,null down ,1,True False False True
695,1,left,08/09/2025 17:24:50,28/14,0/0/-1,10,200,5,left up ,22,True False False True
696,1,left,08/09/2025 17:24:50,27/14,-1/0/0,10,200,5,left up ,21,True False False False
697,1,left,08/09/2025 17:24:51,26/14,-1/0/0,10,200,5,left up ,20,True False False False
698,1,left,08/09/2025 17:24:51,25/14,-1/0/0,10,200,5,left up ,19,True False False False
699,1,left,08/09/2025 17:24:51,24/14,-1/0/0,10,200,5,left up ,18,True False False False
700,1,left,08/09/2025 17:24:51,23/14,-1/0/0,10,200,5,left up ,17,True False False False
701,1,left,08/09/2025 17:24:51,22/14,-1/0/0,10,200,5,left up ,16,True False False False
702,1,left,08/09/2025 17:24:52,21/14,-1/0/0,10,200,5,left up ,15,True False False False
703,1,left,08/09/2025 17:24:52,20/14,-1/0/0,10,200,5,left up ,14,True False False False
704,1,left,08/09/2025 17:24:52,19/14,-1/0/0,10,200,5,left up ,13,True False False False
705,1,left,08/09/2025 17:24:52,18/14,-1/0/0,10,200,5,left up ,12,True False False False
706,1,left,08/09/2025 17:24:52,17/14,-1/0/0,10,200,5,left up ,11,True False False False
707,1,left,08/09/2025 17:24:53,16/14,-1/0/0,10,200,5,left up ,10,True False False False
708,1,left,08/09/2025 17:24:53,15/14,-1/0/0,10,200,5,left up ,9,True False False False
709,1,left,08/09/2025 17:24:53,14/14,-1/0/0,10,200,5,left up ,8,True False False False
710,1,left,08/09/2025 17:24:53,13/14,-1/0/0,10,200,5,left up ,7,True False False False
711,1,left,08/09/2025 17:24:53,12/14,-1/0/0,10,200,5,left up ,6,True False False False
712,1,left,08/09/2025 17:24:54,11/14,-1/0/0,10,200,5,left up ,5,True False False False
713,1,left,08/09/2025 17:24:54,10/14,-1/0/0,10,200,5,left up ,4,True False False False
714,1,left,08/09/2025 17:24:54,9/14,-1/0/0,10,200,5,left up ,3,True False False False
715,1,up,08/09/2025 17:24:54,8/14,-1/0/0,10,200,5,null up ,2,True False False False
716,1,up,08/09/2025 17:24:54,8/13,0/0/1,10,200,5,null up ,1,False False True False
717,1,up,08/09/2025 17:24:55,8/12,0/0/1,10,300,6,right up ,17,False False True False
718,1,up,08/09/2025 17:24:55,8/11,0/0/1,10,300,6,right up ,16,False False True False
719,1,right,08/09/2025 17:24:55,8/10,0/0/1,10,300,6,right null ,15,False False True False
720,1,right,08/09/2025 17:24:55,9/10,1/0/0,10,300,6,right null ,14,False True False False
721,1,right,08/09/2025 17:24:55,10/10,1/0/0,10,300,6,right null ,13,False True False False
722,1,right,08/09/2025 17:24:56,11/10,1/0/0,10,300,6,right null ,12,False True False False
723,1,right,08/09/2025 17:24:56,12/10,1/0/0,10,300,6,right null ,11,False True False False
724,1,right,08/09/2025 17:24:56,13/10,1/0/0,10,300,6,right null ,10,False True False False
725,1,right,08/09/2025 17:24:56,14/10,1/0/0,10,300,6,right null ,9,False True False False
726,1,right,08/09/2025 17:24:56,15/10,1/0/0,10,300,6,right null ,8,False True False False
727,1,right,08/09/2025 17:24:57,16/10,1/0/0,10,300,6,right null ,7,False True False True
728,1,right,08/09/2025 17:24:57,17/10,1/0/0,10,300,6,right null ,6,False True False False
729,1,right,08/09/2025 17:24:57,18/10,1/0/0,10,300,6,right null ,5,False True False False
730,1,right,08/09/2025 17:24:57,19/10,1/0/0,10,300,6,right null ,4,False True False False
731,1,right,08/09/2025 17:24:57,20/10,1/0/0,10,300,6,right null ,3,False True False False
732,1,right,08/09/2025 17:24:58,21/10,1/0/0,10,300,6,right null ,2,False True False False
733,1,right,08/09/2025 17:24:58,22/10,1/0/0,10,300,6,right null ,1,False True False False
734,1,up,08/09/2025 17:24:58,23/10,1/0/0,10,400,7,right down ,10,False True False False
735,1,up,08/09/2025 17:24:58,23/9,0/0/1,10,400,7,right down ,11,False False True False
736,1,up,08/09/2025 17:24:58,23/8,0/0/1,10,400,7,right down ,12,False False True False
737,1,up,08/09/2025 17:24:59,23/7,0/0/1,10,400,7,right down ,13,False False True False
738,1,up,08/09/2025 17:24:59,23/6,0/0/1,10,400,7,right down ,14,False False True False
739,1,right,08/09/2025 17:24:59,23/5,0/0/1,10,400,7,right down ,15,False False True False
740,1,right,08/09/2025 17:24:59,24/5,1/0/0,10,400,7,right down ,14,False True False False
741,1,right,08/09/2025 17:24:59,25/5,1/0/0,10,400,7,right down ,13,False True False False
742,1,right,08/09/2025 17:25:00,26/5,1/0/0,10,400,7,right down ,12,False True False False
743,1,down,08/09/2025 17:25:00,27/5,1/0/0,10,400,7,null down ,11,False True False False
744,1,down,08/09/2025 17:25:00,27/6,0/0/-1,10,400,7,null down ,10,False False False True
745,1,down,08/09/2025 17:25:00,27/7,0/0/-1,10,400,7,null down ,9,False False False True
746,1,down,08/09/2025 17:25:00,27/8,0/0/-1,10,400,7,null down ,8,False False False True
747,1,down,08/09/2025 17:25:01,27/9,0/0/-1,10,400,7,null down ,7,False False False True
748,1,down,08/09/2025 17:25:01,27/10,0/0/-1,10,400,7,null down ,6,False False False True
749,1,down,08/09/2025 17:25:01,27/11,0/0/-1,10,400,7,null down ,5,False False False True
750,1,down,08/09/2025 17:25:01,27/12,0/0/-1,10,400,7,null down ,4,False False False True
751,1,down,08/09/2025 17:25:01,27/13,0/0/-1,10,400,7,null down ,3,False False False True
752,1,down,08/09/2025 17:25:02,27/14,0/0/-1,10,400,7,null down ,2,False False False True
753,1,down,08/09/2025 17:25:02,27/15,0/0/-1,10,400,7,null down ,1,False False False True
754,1,left,08/09/2025 17:25:02,27/16,0/0/-1,10,500,8,left up ,21,False False False True
755,1,left,08/09/2025 17:25:02,26/16,-1/0/0,10,500,8,left up ,20,True False False False
756,1,left,08/09/2025 17:25:02,25/16,-1/0/0,10,500,8,left up ,19,True False False False
757,1,left,08/09/2025 17:25:03,24/16,-1/0/0,10,500,8,left up ,18,True False False False
758,1,left,08/09/2025 17:25:03,23/16,-1/0/0,10,500,8,left up ,17,True False False False
759,1,left,08/09/2025 17:25:03,22/16,-1/0/0,10,500,8,left up ,16,True False False False
760,1,left,08/09/2025 17:25:03,21/16,-1/0/0,10,500,8,left up ,15,True False False False
761,1,left,08/09/2025 17:25:03,20/16,-1/0/0,10,500,8,left up ,14,True False False False
762,1,left,08/09/2025 17:25:04,19/16,-1/0/0,10,500,8,left up ,13,True False False False
763,1,left,08/09/2025 17:25:04,18/16,-1/0/0,10,500,8,left up ,12,True False False False
764,1,left,08/09/2025 17:25:04,17/16,-1/0/0,10,500,8,left up ,11,True False False False
765,1,left,08/09/2025 17:25:04,16/16,-1/0/0,10,500,8,left up ,10,True False False False
766,1,left,08/09/2025 17:25:04,15/16,-1/0/0,10,500,8,left up ,9,True False False False
767,1,left,08/09/2025 17:25:05,14/16,-1/0/0,10,500,8,left up ,8,True False False False
768,1,left,08/09/2025 17:25:05,13/16,-1/0/0,10,500,8,left up ,7,True False False False
769,1,left,08/09/2025 17:25:05,12/16,-1/0/0,10,500,8,left up ,6,True False False False
770,1,left,08/09/2025 17:25:05,11/16,-1/0/0,10,500,8,left up ,5,True False False False
771,1,left,08/09/2025 17:25:05,10/16,-1/0/0,10,500,8,left up ,4,True False False False
772,1,left,08/09/2025 17:25:06,9/16,-1/0/0,10,500,8,left up ,3,True False False False
773,1,up,08/09/2025 17:25:06,8/16,-1/0/0,10,500,8,null up ,2,True False False False
774,1,up,08/09/2025 17:25:06,8/15,0/0/1,10,500,8,null up ,1,False False True False
775,1,up,08/09/2025 17:25:06,8/14,0/0/1,10,600,9,right up ,13,False False True False
776,1,up,08/09/2025 17:25:06,8/13,0/0/1,10,600,9,right up ,12,False False True False
777,1,up,08/09/2025 17:25:07,8/12,0/0/1,10,600,9,right up ,11,False False True False
778,1,up,08/09/2025 17:25:07,8/11,0/0/1,10,600,9,right up ,10,False False True False
779,1,up,08/09/2025 17:25:07,8/10,0/0/1,10,600,9,right up ,9,False False True False
780,1,up,08/09/2025 17:25:07,8/9,0/0/1,10,600,9,right up ,8,False False True False
781,1,up,08/09/2025 17:25:07,8/8,0/0/1,10,600,9,right up ,7,False False True False
782,1,up,08/09/2025 17:25:08,8/7,0/0/1,10,600,9,right up ,6,False False True False
783,1,right,08/09/2025 17:25:08,8/6,0/0/1,10,600,9,right null ,5,False False True False
784,1,right,08/09/2025 17:25:08,9/6,1/0/0,10,600,9,right null ,4,False True False False
785,1,right,08/09/2025 17:25:08,10/6,1/0/0,10,600,9,right null ,3,False True False False
786,1,right,08/09/2025 17:25:08,11/6,1/0/0,10,600,9,right null ,2,False True False False
787,1,right,08/09/2025 17:25:09,12/6,1/0/0,10,600,9,right null ,1,False True False False
788,1,right,08/09/2025 17:25:09,13/6,1/0/0,10,700,10,left up ,9,False True False False
789,1,right,08/09/2025 17:25:09,14/6,1/0/0,10,700,10,left up ,10,False True False False
790,1,right,08/09/2025 17:25:09,15/6,1/0/0,10,700,10,left up ,11,False True False False
791,1,right,08/09/2025 17:25:09,16/6,1/0/0,10,700,10,left up ,12,False True False False
792,1,right,08/09/2025 17:25:10,17/6,1/0/0,10,700,10,left up ,13,False True False False
793,1,right,08/09/2025 17:25:10,18/6,1/0/0,10,700,10,left up ,14,False True False False
794,1,right,08/09/2025 17:25:10,19/6,1/0/0,10,700,10,left up ,15,False True False False
795,1,right,08/09/2025 17:25:10,20/6,1/0/0,10,700,10,left up ,16,False True False False
796,1,down,08/09/2025 17:25:10,21/6,1/0/0,10,700,10,left up ,17,False True False False
797,1,down,08/09/2025 17:25:11,21/7,0/0/-1,10,700,10,left up ,18,False False False True
798,1,left,08/09/2025 17:25:11,21/8,0/0/-1,10,700,10,left up ,19,False False False True
799,1,left,08/09/2025 17:25:11,20/8,-1/0/0,10,700,10,left up ,18,True False False False
800,1,left,08/09/2025 17:25:11,19/8,-1/0/0,10,700,10,left up ,17,True False False False
801,1,left,08/09/2025 17:25:11,18/8,-1/0/0,10,700,10,left up ,16,True False False False
802,1,left,08/09/2025 17:25:12,17/8,-1/0/0,10,700,10,left up ,15,True False False False
803,1,left,08/09/2025 17:25:12,16/8,-1/0/0,10,700,10,left up ,14,True False False False
804,1,left,08/09/2025 17:25:12,15/8,-1/0/0,10,700,10,left up ,13,True False False False
805,1,left,08/09/2025 17:25:12,14/8,-1/0/0,10,700,10,left up ,12,True False False False
806,1,left,08/09/2025 17:25:12,13/8,-1/0/0,10,700,10,left down ,13,True False False False
807,1,left,08/09/2025 17:25:13,12/8,-1/0/0,10,700,10,left down ,12,True False False False
808,1,left,08/09/2025 17:25:13,11/8,-1/0/0,10,700,10,left down ,11,True False False False
809,1,left,08/09/2025 17:25:13,10/8,-1/0/0,10,700,10,left down ,10,True False False False
810,1,left,08/09/2025 17:25:13,9/8,-1/0/0,10,700,10,left down ,9,True False False False
811,1,down,08/09/2025 17:25:13,8/8,-1/0/0,10,700,10,left down ,8,True False False False
812,1,down,08/09/2025 17:25:14,8/9,0/0/-1,10,700,10,left down ,7,False False False True
813,1,down,08/09/2025 17:25:14,8/10,0/0/-1,10,700,10,left down ,6,False False False True
814,1,down,08/09/2025 17:25:14,8/11,0/0/-1,10,700,10,left down ,5,False False False True
815,1,down,08/09/2025 17:25:14,8/12,0/0/-1,10,700,10,left down ,4,False False False True
816,1,down,08/09/2025 17:25:14,8/13,0/0/-1,10,700,10,left null ,3,False False False True
817,1,down,08/09/2025 17:25:15,8/14,0/0/-1,10,700,10,left up ,4,False False False True
818,1,down,08/09/2025 17:25:15,8/15,0/0/-1,10,700,10,left up ,5,False False False True
819,1,down,08/09/2025 17:25:15,8/16,0/0/-1,10,700,10,left up ,6,False False False True
820,1,left,08/09/2025 17:25:45,0/0,1/0/0,10,0,3,right down ,30,False True False True
821,1,left,08/09/2025 17:25:45,4/9,1/0/0,10,0,3,right up ,29,False True False False
822,1,left,08/09/2025 17:25:45,5/9,1/0/0,10,0,3,right up ,28,False True False False
823,1,up,08/09/2025 17:25:45,6/9,1/0/0,10,0,3,right up ,27,False True False False
824,1,up,08/09/2025 17:25:46,6/8,0/0/1,10,0,3,right up ,26,False False True False
825,1,up,08/09/2025 17:25:46,6/7,0/0/1,10,0,3,right up ,25,False False True False
826,1,up,08/09/2025 17:25:46,6/6,0/0/1,10,0,3,right up ,24,False False True False
827,1,up,08/09/2025 17:25:46,6/5,0/0/1,10,0,3,right up ,23,False False True False
828,1,up,08/09/2025 17:25:46,6/4,0/0/1,10,0,3,right up ,22,False False True False
829,1,right,08/09/2025 17:25:47,6/3,0/0/1,10,0,3,right null ,21,False False True False
830,1,right,08/09/2025 17:25:47,7/3,1/0/0,10,0,3,right null ,20,False True False False
831,1,right,08/09/2025 17:25:47,8/3,1/0/0,10,0,3,right null ,19,False True False False
832,1,right,08/09/2025 17:25:47,9/3,1/0/0,10,0,3,right null ,18,False True False False
833,1,right,08/09/2025 17:25:47,10/3,1/0/0,10,0,3,right null ,17,False True False False
834,1,right,08/09/2025 17:25:48,11/3,1/0/0,10,0,3,right null ,16,False True False False
835,1,right,08/09/2025 17:25:48,12/3,1/0/0,10,0,3,right null ,15,False True False False
836,1,right,08/09/2025 17:25:48,13/3,1/0/0,10,0,3,right null ,14,False True False False
837,1,right,08/09/2025 17:25:48,14/3,1/0/0,10,0,3,right null ,13,False True False False
838,1,right,08/09/2025 17:25:48,15/3,1/0/0,10,0,3,right null ,12,False True False False
839,1,right,08/09/2025 17:25:49,16/3,1/0/0,10,0,3,right null ,11,False True False False
840,1,right,08/09/2025 17:25:49,17/3,1/0/0,10,0,3,right null ,10,False True False False
841,1,right,08/09/2025 17:25:49,18/3,1/0/0,10,0,3,right null ,9,False True False False
842,1,right,08/09/2025 17:25:49,19/3,1/0/0,10,0,3,right null ,8,False True False False
843,1,right,08/09/2025 17:25:49,20/3,1/0/0,10,0,3,right null ,7,False True False False
844,1,right,08/09/2025 17:25:50,21/3,1/0/0,10,0,3,right null ,6,False True False False
845,1,right,08/09/2025 17:25:50,22/3,1/0/0,10,0,3,right null ,5,False True False False
846,1,right,08/09/2025 17:25:50,23/3,1/0/0,10,0,3,right null ,4,False True False False
847,1,right,08/09/2025 17:25:50,24/3,1/0/0,10,0,3,right null ,3,False True False False
848,1,right,08/09/2025 17:25:50,25/3,1/0/0,10,0,3,right null ,2,False True False False
849,1,right,08/09/2025 17:25:51,26/3,1/0/0,10,0,3,right null ,1,False True False False
850,1,down,08/09/2025 17:25:51,27/3,1/0/0,10,100,4,left down ,25,False True False False
851,1,left,08/09/2025 17:25:51,27/4,0/0/-1,10,100,4,left down ,24,False False False True
852,1,left,08/09/2025 17:25:51,26/4,-1/0/0,10,100,4,left down ,23,True False False True
853,1,left,08/09/2025 17:25:51,25/4,-1/0/0,10,100,4,left down ,22,True False False False
854,1,left,08/09/2025 17:25:52,24/4,-1/0/0,10,100,4,left down ,21,True False False False
855,1,left,08/09/2025 17:25:52,23/4,-1/0/0,10,100,4,left down ,20,True False False False
856,1,left,08/09/2025 17:25:52,22/4,-1/0/0,10,100,4,left down ,19,True False False False
857,1,left,08/09/2025 17:25:52,21/4,-1/0/0,10,100,4,left down ,18,True False False False
858,1,left,08/09/2025 17:25:52,20/4,-1/0/0,10,100,4,left down ,17,True False False False
859,1,left,08/09/2025 17:25:53,19/4,-1/0/0,10,100,4,left down ,16,True False False False
860,1,left,08/09/2025 17:25:53,18/4,-1/0/0,10,100,4,left down ,15,True False False False
861,1,left,08/09/2025 17:25:53,17/4,-1/0/0,10,100,4,left down ,14,True False False False
862,1,left,08/09/2025 17:25:53,16/4,-1/0/0,10,100,4,null down ,13,True False False False
863,1,left,08/09/2025 17:25:53,15/4,-1/0/0,10,100,4,right down ,14,True False False False
864,1,left,08/09/2025 17:25:54,14/4,-1/0/0,10,100,4,right down ,14,True False False False
865,1,left,08/09/2025 17:25:54,13/4,-1/0/0,10,100,4,right down ,15,True False False False
866,1,left,08/09/2025 17:25:54,12/4,-1/0/0,10,100,4,right down ,16,True False False False
867,1,down,08/09/2025 17:25:54,11/4,-1/0/0,10,100,4,right down ,17,True False False False
868,1,right,08/09/2025 17:25:54,11/5,0/0/-1,10,100,4,right down ,16,False False False True
869,1,right,08/09/2025 17:25:55,12/5,1/0/0,10,100,4,right down ,15,False True False True
870,1,right,08/09/2025 17:25:55,13/5,1/0/0,10,100,4,right down ,14,False True False False
871,1,right,08/09/2025 17:25:55,14/5,1/0/0,10,100,4,right down ,13,False True False False
872,1,right,08/09/2025 17:25:55,15/5,1/0/0,10,100,4,right down ,12,False True False False
873,1,right,08/09/2025 17:25:55,16/5,1/0/0,10,100,4,right down ,11,False True False False
874,1,right,08/09/2025 17:25:56,17/5,1/0/0,10,100,4,right down ,10,False True False False
875,1,right,08/09/2025 17:25:56,18/5,1/0/0,10,100,4,right down ,9,False True False False
876,1,right,08/09/2025 17:25:56,19/5,1/0/0,10,100,4,right down ,8,False True False False
877,1,right,08/09/2025 17:25:56,20/5,1/0/0,10,100,4,right down ,7,False True False False
878,1,right,08/09/2025 17:25:56,21/5,1/0/0,10,100,4,right down ,6,False True False False
879,1,right,08/09/2025 17:25:57,22/5,1/0/0,10,100,4,right down ,5,False True False False
880,1,right,08/09/2025 17:25:57,23/5,1/0/0,10,100,4,right down ,4,False True False False
881,1,right,08/09/2025 17:25:57,24/5,1/0/0,10,100,4,right down ,3,False True False False
882,1,down,08/09/2025 17:25:57,25/5,1/0/0,10,100,4,null down ,2,False True False False
883,1,down,08/09/2025 17:25:57,25/6,0/0/-1,10,100,4,null down ,1,False False False True
884,1,left,08/09/2025 17:25:58,25/7,0/0/-1,10,200,5,left down ,24,False False False True
885,1,left,08/09/2025 17:25:58,24/7,-1/0/0,10,200,5,left down ,23,True False False False
886,1,left,08/09/2025 17:25:58,23/7,-1/0/0,10,200,5,left down ,22,True False False False
887,1,left,08/09/2025 17:25:58,22/7,-1/0/0,10,200,5,left down ,21,True False False False
888,1,left,08/09/2025 17:25:58,21/7,-1/0/0,10,200,5,left down ,20,True False False False
